"","region","date","year","epi_week","cases","deaths"
"3483","Brasilia",2021-10-31,2021,44,121,11
"3484","Brasilia",2021-11-01,2021,44,198,9
"3485","Brasilia",2021-11-02,2021,44,77,8
"3486","Brasilia",2021-11-03,2021,44,188,8
"3487","Brasilia",2021-11-04,2021,44,98,4
"3488","Brasilia",2021-11-05,2021,44,142,5
"3489","Brasilia",2021-11-06,2021,44,0,0
"3490","Brasilia",2021-11-07,2021,45,0,0
"3491","Brasilia",2021-11-08,2021,45,318,9
"3492","Brasilia",2021-11-09,2021,45,98,8
"3493","Brasilia",2021-11-10,2021,45,139,10
"3494","Brasilia",2021-11-11,2021,45,146,9
"3495","Brasilia",2021-11-12,2021,45,130,10
"3496","Brasilia",2021-11-13,2021,45,0,0
"3497","Brasilia",2021-11-14,2021,46,0,0
"3498","Brasilia",2021-11-15,2021,46,0,0
"3499","Brasilia",2021-11-16,2021,46,254,12
"3500","Brasilia",2021-11-17,2021,46,173,12
"3501","Brasilia",2021-11-18,2021,46,120,7
"3502","Brasilia",2021-11-19,2021,46,92,6
"3503","Brasilia",2021-11-20,2021,46,0,0
"3504","Brasilia",2021-11-21,2021,47,0,0
"3505","Brasilia",2021-11-22,2021,47,136,5
"3506","Brasilia",2021-11-23,2021,47,106,5
"3507","Brasilia",2021-11-24,2021,47,97,9
"3508","Brasilia",2021-11-25,2021,47,85,7
"3509","Brasilia",2021-11-26,2021,47,75,6
"3510","Brasilia",2021-11-27,2021,47,0,0
"3511","Brasilia",2021-11-28,2021,48,0,0
"3512","Brasilia",2021-11-29,2021,48,138,9
"3513","Brasilia",2021-11-30,2021,48,0,0
"3514","Brasilia",2021-12-01,2021,48,148,3
"3515","Brasilia",2021-12-02,2021,48,83,2
"3516","Brasilia",2021-12-03,2021,48,85,3
"3517","Brasilia",2021-12-04,2021,48,0,0
"3518","Brasilia",2021-12-05,2021,49,0,0
"3519","Brasilia",2021-12-06,2021,49,82,3
"3520","Brasilia",2021-12-07,2021,49,62,1
"3521","Brasilia",2021-12-08,2021,49,52,2
"3522","Brasilia",2021-12-09,2021,49,51,3
"3523","Brasilia",2021-12-10,2021,49,36,6
"3524","Brasilia",2021-12-11,2021,49,0,0
"3525","Brasilia",2021-12-12,2021,50,0,0
"3526","Brasilia",2021-12-13,2021,50,85,5
"3527","Brasilia",2021-12-14,2021,50,41,6
"3528","Brasilia",2021-12-15,2021,50,31,5
"3529","Brasilia",2021-12-16,2021,50,30,3
"3530","Brasilia",2021-12-17,2021,50,39,7
"3531","Brasilia",2021-12-18,2021,50,0,0
"3532","Brasilia",2021-12-19,2021,51,0,0
"3533","Brasilia",2021-12-20,2021,51,73,3
"3534","Brasilia",2021-12-21,2021,51,42,3
"3535","Brasilia",2021-12-22,2021,51,42,3
"3536","Brasilia",2021-12-23,2021,51,60,1
"3537","Brasilia",2021-12-24,2021,51,90,1
"3538","Brasilia",2021-12-25,2021,51,0,0
"3539","Brasilia",2021-12-26,2021,52,0,0
"3540","Brasilia",2021-12-27,2021,52,225,5
"3541","Brasilia",2021-12-28,2021,52,93,4
"3542","Brasilia",2021-12-29,2021,52,150,1
"3543","Brasilia",2021-12-30,2021,52,200,2
"3544","Brasilia",2021-12-31,2021,52,265,1
"3545","Brasilia",2022-01-01,2022,52,0,0
"3546","Brasilia",2022-01-02,2022,1,0,0
"3547","Brasilia",2022-01-03,2022,1,727,2
"3548","Brasilia",2022-01-04,2022,1,602,2
"3549","Brasilia",2022-01-05,2022,1,760,3
"3550","Brasilia",2022-01-06,2022,1,1451,1
"3551","Brasilia",2022-01-07,2022,1,1565,3
"3552","Brasilia",2022-01-08,2022,1,0,0
"3553","Brasilia",2022-01-09,2022,2,0,0
"3554","Brasilia",2022-01-10,2022,2,2775,1
"3555","Brasilia",2022-01-11,2022,2,4220,2
"3556","Brasilia",2022-01-12,2022,2,3813,1
"3557","Brasilia",2022-01-13,2022,2,2630,2
"3558","Brasilia",2022-01-14,2022,2,2898,1
"3559","Brasilia",2022-01-15,2022,2,0,0
"3560","Brasilia",2022-01-16,2022,3,0,0
"3561","Brasilia",2022-01-17,2022,3,5648,2
"3562","Brasilia",2022-01-18,2022,3,4780,4
"3563","Brasilia",2022-01-19,2022,3,2308,3
"3564","Brasilia",2022-01-20,2022,3,4173,1
"3565","Brasilia",2022-01-21,2022,3,3296,3
"3566","Brasilia",2022-01-22,2022,3,0,0
"3567","Brasilia",2022-01-23,2022,4,0,0
"3568","Brasilia",2022-01-24,2022,4,6976,4
"3569","Brasilia",2022-01-25,2022,4,10697,4
"3570","Brasilia",2022-01-26,2022,4,5485,5
"3571","Brasilia",2022-01-27,2022,4,5243,4
"3572","Brasilia",2022-01-28,2022,4,5399,8
"3573","Brasilia",2022-01-29,2022,4,0,0
"3574","Brasilia",2022-01-30,2022,5,0,0
"3575","Brasilia",2022-01-31,2022,5,11508,10
"3576","Brasilia",2022-02-01,2022,5,5798,12
"3577","Brasilia",2022-02-02,2022,5,5382,11
"3578","Brasilia",2022-02-03,2022,5,7086,11
"3579","Brasilia",2022-02-04,2022,5,6202,9
"3580","Brasilia",2022-02-05,2022,5,0,0
"3581","Brasilia",2022-02-06,2022,6,0,0
"3582","Brasilia",2022-02-07,2022,6,8773,13
"3583","Brasilia",2022-02-08,2022,6,4620,13
"3584","Brasilia",2022-02-09,2022,6,4924,13
"3585","Brasilia",2022-02-10,2022,6,3650,9
"3586","Brasilia",2022-02-11,2022,6,3206,15
"3587","Brasilia",2022-02-12,2022,6,0,0
"3588","Brasilia",2022-02-13,2022,7,0,0
"3589","Brasilia",2022-02-14,2022,7,5614,16
"3590","Brasilia",2022-02-15,2022,7,2350,8
"3591","Brasilia",2022-02-16,2022,7,2030,8
"3592","Brasilia",2022-02-17,2022,7,2662,15
"3593","Brasilia",2022-02-18,2022,7,2343,16
"3594","Brasilia",2022-02-19,2022,7,0,0
"3595","Brasilia",2022-02-20,2022,8,0,0
"3596","Brasilia",2022-02-21,2022,8,4469,18
"3597","Brasilia",2022-02-22,2022,8,1825,16
"3598","Brasilia",2022-02-23,2022,8,804,15
"3599","Brasilia",2022-02-24,2022,8,1409,6
"3600","Brasilia",2022-02-25,2022,8,929,11
"3601","Brasilia",2022-02-26,2022,8,0,0
"3602","Brasilia",2022-02-27,2022,9,0,0
"3603","Brasilia",2022-02-28,2022,9,922,7
"3604","Brasilia",2022-03-01,2022,9,0,0
"3605","Brasilia",2022-03-02,2022,9,1227,11
"3606","Brasilia",2022-03-03,2022,9,673,20
"3607","Brasilia",2022-03-04,2022,9,1434,14
"3608","Brasilia",2022-03-05,2022,9,0,0
"3609","Brasilia",2022-03-06,2022,10,0,0
"3610","Brasilia",2022-03-07,2022,10,1065,16
"3611","Brasilia",2022-03-08,2022,10,470,5
"3612","Brasilia",2022-03-09,2022,10,380,6
"3613","Brasilia",2022-03-10,2022,10,346,9
"3614","Brasilia",2022-03-11,2022,10,573,11
"3615","Brasilia",2022-03-12,2022,10,0,0
"3616","Brasilia",2022-03-13,2022,11,0,0
"3617","Brasilia",2022-03-14,2022,11,437,9
"3618","Brasilia",2022-03-15,2022,11,514,8
"3619","Brasilia",2022-03-16,2022,11,342,7
"3620","Brasilia",2022-03-17,2022,11,239,10
"3621","Brasilia",2022-03-18,2022,11,420,9
"3622","Brasilia",2022-03-19,2022,11,0,0
"3623","Brasilia",2022-03-20,2022,12,0,0
"3624","Brasilia",2022-03-21,2022,12,280,7
"3625","Brasilia",2022-03-22,2022,12,250,4
"3626","Brasilia",2022-03-23,2022,12,304,4
"3627","Brasilia",2022-03-24,2022,12,297,3
"3628","Brasilia",2022-03-25,2022,12,339,4
"3629","Brasilia",2022-03-26,2022,12,0,0
"3630","Brasilia",2022-03-27,2022,13,0,0
"3631","Brasilia",2022-03-28,2022,13,342,3
"3632","Brasilia",2022-03-29,2022,13,285,3
"3633","Brasilia",2022-03-30,2022,13,260,3
"3634","Brasilia",2022-03-31,2022,13,125,2
"3635","Brasilia",2022-04-01,2022,13,181,4
"3636","Brasilia",2022-04-02,2022,13,0,0
"3637","Brasilia",2022-04-03,2022,14,0,0
"3638","Brasilia",2022-04-04,2022,14,237,5
"3639","Brasilia",2022-04-05,2022,14,172,4
"3640","Brasilia",2022-04-06,2022,14,147,4
"3641","Brasilia",2022-04-07,2022,14,124,5
"3642","Brasilia",2022-04-08,2022,14,187,4
"3643","Brasilia",2022-04-09,2022,14,0,0
"3644","Brasilia",2022-04-10,2022,15,0,0
"3645","Brasilia",2022-04-11,2022,15,255,5
"3646","Brasilia",2022-04-12,2022,15,107,4
"3647","Brasilia",2022-04-13,2022,15,1200,4
"3648","Brasilia",2022-04-14,2022,15,197,4
"3649","Brasilia",2022-04-15,2022,15,0,0
"3650","Brasilia",2022-04-16,2022,15,0,0
"3651","Brasilia",2022-04-17,2022,16,0,0
"3652","Brasilia",2022-04-18,2022,16,155,3
"3653","Brasilia",2022-04-19,2022,16,158,4
"3654","Brasilia",2022-04-20,2022,16,152,4
"3655","Brasilia",2022-04-21,2022,16,0,0
"3656","Brasilia",2022-04-22,2022,16,0,0
"3657","Brasilia",2022-04-23,2022,16,0,0
"3658","Brasilia",2022-04-24,2022,17,0,0
"3659","Brasilia",2022-04-25,2022,17,313,6
"3660","Brasilia",2022-04-26,2022,17,146,3
"3661","Brasilia",2022-04-27,2022,17,98,2
"3662","Brasilia",2022-04-28,2022,17,172,0
"3663","Brasilia",2022-04-29,2022,17,121,2
"3664","Brasilia",2022-04-30,2022,17,0,0
"3665","Brasilia",2022-05-01,2022,18,0,0
"3666","Brasilia",2022-05-02,2022,18,360,1
"3667","Brasilia",2022-05-03,2022,18,152,1
"3668","Brasilia",2022-05-04,2022,18,181,2
"3669","Brasilia",2022-05-05,2022,18,193,3
"3670","Brasilia",2022-05-06,2022,18,139,2
"3671","Brasilia",2022-05-07,2022,18,0,0
"3672","Brasilia",2022-05-08,2022,19,0,0
"3673","Brasilia",2022-05-09,2022,19,309,2
"3674","Brasilia",2022-05-10,2022,19,188,2
"3675","Brasilia",2022-05-11,2022,19,235,2
"3676","Brasilia",2022-05-12,2022,19,237,1
"3677","Brasilia",2022-05-13,2022,19,326,3
"3678","Brasilia",2022-05-14,2022,19,0,0
"3679","Brasilia",2022-05-15,2022,20,0,0
"3680","Brasilia",2022-05-16,2022,20,768,2
"3681","Brasilia",2022-05-17,2022,20,547,2
"3682","Brasilia",2022-05-18,2022,20,471,1
"3683","Brasilia",2022-05-19,2022,20,341,7
"3684","Brasilia",2022-05-20,2022,20,416,2
"3685","Brasilia",2022-05-21,2022,20,0,0
"3686","Brasilia",2022-05-22,2022,21,0,0
"3687","Brasilia",2022-05-23,2022,21,965,3
"3688","Brasilia",2022-05-24,2022,21,520,2
"3689","Brasilia",2022-05-25,2022,21,767,1
"3690","Brasilia",2022-05-26,2022,21,896,0
"3691","Brasilia",2022-05-27,2022,21,1450,0
"3692","Brasilia",2022-05-28,2022,21,0,0
"3693","Brasilia",2022-05-29,2022,22,0,0
"3694","Brasilia",2022-05-30,2022,22,2604,1
"3695","Brasilia",2022-05-31,2022,22,2142,0
"3696","Brasilia",2022-06-01,2022,22,2274,1
"3697","Brasilia",2022-06-02,2022,22,2970,0
"3698","Brasilia",2022-06-03,2022,22,2304,0
"3699","Brasilia",2022-06-04,2022,22,0,0
"3700","Brasilia",2022-06-05,2022,23,0,0
"3701","Brasilia",2022-06-06,2022,23,6679,1
"3702","Brasilia",2022-06-07,2022,23,3055,3
"3703","Brasilia",2022-06-08,2022,23,4047,0
"3704","Brasilia",2022-06-09,2022,23,4898,1
"3705","Brasilia",2022-06-10,2022,23,3991,2
"3706","Brasilia",2022-06-11,2022,23,0,0
"3707","Brasilia",2022-06-12,2022,24,0,0
"3708","Brasilia",2022-06-13,2022,24,8711,2
"3709","Brasilia",2022-06-14,2022,24,3402,1
"3710","Brasilia",2022-06-15,2022,24,6305,2
"3711","Brasilia",2022-06-16,2022,24,0,0
"3712","Brasilia",2022-06-17,2022,24,7062,4
"3713","Brasilia",2022-06-18,2022,24,0,0
"3714","Brasilia",2022-06-19,2022,25,0,0
"3715","Brasilia",2022-06-20,2022,25,9007,5
"3716","Brasilia",2022-06-21,2022,25,4560,12
"3717","Brasilia",2022-06-22,2022,25,3741,8
"3718","Brasilia",2022-06-23,2022,25,3950,6
"3719","Brasilia",2022-06-24,2022,25,3932,7
"3720","Brasilia",2022-06-25,2022,25,0,0
"3721","Brasilia",2022-06-26,2022,26,0,0
"3722","Brasilia",2022-06-27,2022,26,5736,3
"3723","Brasilia",2022-06-28,2022,26,2771,3
"3724","Brasilia",2022-06-29,2022,26,2535,2
"3725","Brasilia",2022-06-30,2022,26,3112,5
"3726","Brasilia",2022-07-01,2022,26,1969,7
"3727","Brasilia",2022-07-02,2022,26,0,0
"3728","Brasilia",2022-07-03,2022,27,0,0
"3729","Brasilia",2022-07-04,2022,27,3064,5
"3730","Brasilia",2022-07-05,2022,27,1634,6
"3731","Brasilia",2022-07-06,2022,27,1474,4
"3732","Brasilia",2022-07-07,2022,27,1535,5
"3733","Brasilia",2022-07-08,2022,27,1443,4
"3734","Brasilia",2022-07-09,2022,27,0,0
"3735","Brasilia",2022-07-10,2022,28,0,0
"3736","Brasilia",2022-07-11,2022,28,1936,3
"3737","Brasilia",2022-07-12,2022,28,1793,4
"3738","Brasilia",2022-07-13,2022,28,1179,2
"3739","Brasilia",2022-07-14,2022,28,1035,3
"3740","Brasilia",2022-07-15,2022,28,1499,1
"3741","Brasilia",2022-07-16,2022,28,0,0
"3742","Brasilia",2022-07-17,2022,29,0,0
"3743","Brasilia",2022-07-18,2022,29,925,3
"3744","Brasilia",2022-07-19,2022,29,738,3
"3745","Brasilia",2022-07-20,2022,29,695,2
"3746","Brasilia",2022-07-21,2022,29,511,2
"3747","Brasilia",2022-07-22,2022,29,699,1
"3748","Brasilia",2022-07-23,2022,29,0,0
"3749","Brasilia",2022-07-24,2022,30,0,0
"3750","Brasilia",2022-07-25,2022,30,716,2
"3751","Brasilia",2022-07-26,2022,30,498,1
"3752","Brasilia",2022-07-27,2022,30,470,0
"3753","Brasilia",2022-07-28,2022,30,535,1
"3754","Brasilia",2022-07-29,2022,30,481,1
"3755","Brasilia",2022-07-30,2022,30,0,0
"3756","Brasilia",2022-07-31,2022,31,0,0
"3757","Brasilia",2022-08-01,2022,31,619,1
"3758","Brasilia",2022-08-02,2022,31,592,1
"3759","Brasilia",2022-08-03,2022,31,494,0
"3760","Brasilia",2022-08-04,2022,31,453,1
"3761","Brasilia",2022-08-05,2022,31,579,0
"3762","Brasilia",2022-08-06,2022,31,0,0
"3763","Brasilia",2022-08-07,2022,32,0,0
"3764","Brasilia",2022-08-08,2022,32,720,0
"3765","Brasilia",2022-08-09,2022,32,375,1
"3766","Brasilia",2022-08-10,2022,32,398,2
"3767","Brasilia",2022-08-11,2022,32,203,0
"3768","Brasilia",2022-08-12,2022,32,158,0
"3769","Brasilia",2022-08-13,2022,32,0,0
"3770","Brasilia",2022-08-14,2022,33,0,0
"3771","Brasilia",2022-08-15,2022,33,359,0
"3772","Brasilia",2022-08-16,2022,33,145,0
"3773","Brasilia",2022-08-17,2022,33,262,0
"3774","Brasilia",2022-08-18,2022,33,187,0
"3775","Brasilia",2022-08-19,2022,33,106,0
"3776","Brasilia",2022-08-20,2022,33,0,0
"3777","Brasilia",2022-08-21,2022,34,0,0
"3778","Brasilia",2022-08-22,2022,34,213,0
"3779","Brasilia",2022-08-23,2022,34,96,0
"3780","Brasilia",2022-08-24,2022,34,65,0
"3781","Brasilia",2022-08-25,2022,34,118,0
"3782","Brasilia",2022-08-26,2022,34,144,0
"3783","Brasilia",2022-08-27,2022,34,0,0
"3784","Brasilia",2022-08-28,2022,35,0,0
"3785","Brasilia",2022-08-29,2022,35,172,0
"3786","Brasilia",2022-08-30,2022,35,145,0
"3787","Brasilia",2022-08-31,2022,35,136,0
"3788","Brasilia",2022-09-01,2022,35,180,0
"3789","Brasilia",2022-09-02,2022,35,134,0
"3790","Brasilia",2022-09-03,2022,35,0,0
"3791","Brasilia",2022-09-04,2022,36,0,0
"3792","Brasilia",2022-09-05,2022,36,142,0
"3793","Brasilia",2022-09-06,2022,36,0,0
"3794","Brasilia",2022-09-07,2022,36,0,0
"3795","Brasilia",2022-09-08,2022,36,74,0
"3796","Brasilia",2022-09-09,2022,36,94,0
"3797","Brasilia",2022-09-10,2022,36,0,0
"3798","Brasilia",2022-09-11,2022,37,0,0
"3799","Brasilia",2022-09-12,2022,37,93,0
"3800","Brasilia",2022-09-13,2022,37,146,0
"3801","Brasilia",2022-09-14,2022,37,135,0
"3802","Brasilia",2022-09-15,2022,37,65,0
"3803","Brasilia",2022-09-16,2022,37,46,0
"3804","Brasilia",2022-09-17,2022,37,0,0
"3805","Brasilia",2022-09-18,2022,38,0,0
"3806","Brasilia",2022-09-19,2022,38,88,0
"3807","Brasilia",2022-09-20,2022,38,29,3
"3808","Brasilia",2022-09-21,2022,38,43,1
"3809","Brasilia",2022-09-22,2022,38,46,0
"3810","Brasilia",2022-09-23,2022,38,56,0
"3811","Brasilia",2022-09-24,2022,38,0,0
"3812","Brasilia",2022-09-25,2022,39,0,0
"3813","Brasilia",2022-09-26,2022,39,95,0
"3814","Brasilia",2022-09-27,2022,39,64,0
"3815","Brasilia",2022-09-28,2022,39,92,1
"3816","Brasilia",2022-09-29,2022,39,94,1
"3817","Brasilia",2022-09-30,2022,39,90,0
"3818","Brasilia",2022-10-01,2022,39,0,0
"3819","Brasilia",2022-10-02,2022,40,0,0
"3820","Brasilia",2022-10-03,2022,40,123,0
"3821","Brasilia",2022-10-04,2022,40,48,0
"3822","Brasilia",2022-10-05,2022,40,73,0
"3823","Brasilia",2022-10-06,2022,40,58,0
"3824","Brasilia",2022-10-07,2022,40,68,0
"3825","Brasilia",2022-10-08,2022,40,0,0
"3826","Brasilia",2022-10-09,2022,41,0,0
"3827","Brasilia",2022-10-10,2022,41,67,0
"3828","Brasilia",2022-10-11,2022,41,76,0
"3829","Brasilia",2022-10-12,2022,41,0,0
"3830","Brasilia",2022-10-13,2022,41,80,0
"3831","Brasilia",2022-10-14,2022,41,49,0
"3832","Brasilia",2022-10-15,2022,41,0,0
"3833","Brasilia",2022-10-16,2022,42,0,0
"3834","Brasilia",2022-10-17,2022,42,0,0
"3835","Brasilia",2022-10-18,2022,42,2235,0
"3836","Brasilia",2022-10-19,2022,42,78,0
"3837","Brasilia",2022-10-20,2022,42,106,0
"3838","Brasilia",2022-10-21,2022,42,52,0
"3839","Brasilia",2022-10-22,2022,42,0,0
"3840","Brasilia",2022-10-23,2022,43,0,0
"3841","Brasilia",2022-10-24,2022,43,142,0
"3842","Brasilia",2022-10-25,2022,43,103,0
"3843","Brasilia",2022-10-26,2022,43,63,0
"3844","Brasilia",2022-10-27,2022,43,108,0
"3845","Brasilia",2022-10-28,2022,43,0,0
"3846","Brasilia",2022-10-29,2022,43,0,0
"3847","Brasilia",2022-10-30,2022,44,0,0
"3848","Brasilia",2022-10-31,2022,44,216,1
"3849","Brasilia",2022-11-01,2022,44,117,0
"3850","Brasilia",2022-11-02,2022,44,0,0
"3851","Brasilia",2022-11-03,2022,44,148,0
"3852","Brasilia",2022-11-04,2022,44,42,0
"3853","Brasilia",2022-11-05,2022,44,0,0
"3854","Brasilia",2022-11-06,2022,45,0,0
"3855","Brasilia",2022-11-07,2022,45,103,0
"3856","Brasilia",2022-11-08,2022,45,149,0
"3857","Brasilia",2022-11-09,2022,45,251,0
"3858","Brasilia",2022-11-10,2022,45,96,0
"3859","Brasilia",2022-11-11,2022,45,461,0
"3860","Brasilia",2022-11-12,2022,45,0,0
"3861","Brasilia",2022-11-13,2022,46,0,0
"3862","Brasilia",2022-11-14,2022,46,660,0
"3863","Brasilia",2022-11-15,2022,46,0,0
"3864","Brasilia",2022-11-16,2022,46,464,0
"3865","Brasilia",2022-11-17,2022,46,709,0
"3866","Brasilia",2022-11-18,2022,46,549,0
"3867","Brasilia",2022-11-19,2022,46,0,0
"3868","Brasilia",2022-11-20,2022,47,0,0
"3869","Brasilia",2022-11-21,2022,47,0,0
"3870","Brasilia",2022-11-22,2022,47,1540,1
"3871","Brasilia",2022-11-23,2022,47,1156,2
"3872","Brasilia",2022-11-24,2022,47,0,0
"3873","Brasilia",2022-11-25,2022,47,563,0
"3874","Brasilia",2022-11-26,2022,47,0,0
"3875","Brasilia",2022-11-27,2022,48,0,0
"3876","Brasilia",2022-11-28,2022,48,0,0
"3877","Brasilia",2022-11-29,2022,48,3568,0
"3878","Brasilia",2022-11-30,2022,48,0,0
"3879","Brasilia",2022-12-01,2022,48,1496,0
"3880","Brasilia",2022-12-02,2022,48,0,0
"3881","Brasilia",2022-12-03,2022,48,2150,0
"3882","Brasilia",2022-12-04,2022,49,0,0
"3883","Brasilia",2022-12-05,2022,49,0,0
"3884","Brasilia",2022-12-06,2022,49,4148,0
"3885","Brasilia",2022-12-07,2022,49,1450,0
"3886","Brasilia",2022-12-08,2022,49,1599,0
"3887","Brasilia",2022-12-09,2022,49,0,0
"3888","Brasilia",2022-12-10,2022,49,0,0
"3889","Brasilia",2022-12-11,2022,50,0,0
"3890","Brasilia",2022-12-12,2022,50,3732,0
"3891","Brasilia",2022-12-13,2022,50,2326,0
"3892","Brasilia",2022-12-14,2022,50,2607,1
"3893","Brasilia",2022-12-15,2022,50,1668,0
"3894","Brasilia",2022-12-16,2022,50,1685,1
"3895","Brasilia",2022-12-17,2022,50,0,0
"3896","Brasilia",2022-12-18,2022,51,0,0
"3897","Brasilia",2022-12-19,2022,51,2687,0
"3898","Brasilia",2022-12-20,2022,51,1193,0
"3899","Brasilia",2022-12-21,2022,51,1425,1
"3900","Brasilia",2022-12-22,2022,51,1435,0
"3901","Brasilia",2022-12-23,2022,51,917,0
"3902","Brasilia",2022-12-24,2022,51,0,0
"3903","Brasilia",2022-12-25,2022,52,0,0
"3904","Brasilia",2022-12-26,2022,52,1336,0
"3905","Brasilia",2022-12-27,2022,52,764,0
"3906","Brasilia",2022-12-28,2022,52,874,0
"3907","Brasilia",2022-12-29,2022,52,591,0
"3908","Brasilia",2022-12-30,2022,52,549,0
"3909","Brasilia",2022-12-31,2022,52,0,0
"3910","Brasilia",2023-01-01,2023,1,0,0
"3911","Brasilia",2023-01-02,2023,1,611,0
"3912","Brasilia",2023-01-03,2023,1,598,0
"3913","Brasilia",2023-01-04,2023,1,454,0
"3914","Brasilia",2023-01-05,2023,1,365,0
"3915","Brasilia",2023-01-06,2023,1,309,0
"3916","Brasilia",2023-01-07,2023,1,0,0
"3917","Brasilia",2023-01-08,2023,2,0,0
"3918","Brasilia",2023-01-09,2023,2,507,0
"3919","Brasilia",2023-01-10,2023,2,339,0
"3920","Brasilia",2023-01-11,2023,2,285,0
"3921","Brasilia",2023-01-12,2023,2,252,0
"3922","Brasilia",2023-01-13,2023,2,290,0
"3923","Brasilia",2023-01-14,2023,2,0,0
"3924","Brasilia",2023-01-15,2023,3,0,0
"3925","Brasilia",2023-01-16,2023,3,367,0
"3926","Brasilia",2023-01-17,2023,3,232,0
"3927","Brasilia",2023-01-18,2023,3,281,0
"3928","Brasilia",2023-01-19,2023,3,129,0
"3929","Brasilia",2023-01-20,2023,3,168,0
"3930","Brasilia",2023-01-21,2023,3,0,0
"3931","Brasilia",2023-01-22,2023,4,0,0
"3932","Brasilia",2023-01-23,2023,4,212,0
"3933","Brasilia",2023-01-24,2023,4,146,0
"3934","Brasilia",2023-01-25,2023,4,94,0
"3935","Brasilia",2023-01-26,2023,4,97,0
"3936","Brasilia",2023-01-27,2023,4,79,0
"3937","Brasilia",2023-01-28,2023,4,0,0
"3938","Brasilia",2023-01-29,2023,5,0,0
"3939","Brasilia",2023-01-30,2023,5,197,0
"3940","Brasilia",2023-01-31,2023,5,84,0
"3941","Brasilia",2023-02-01,2023,5,127,0
"3942","Brasilia",2023-02-02,2023,5,195,0
"3943","Brasilia",2023-02-03,2023,5,69,0
"3944","Brasilia",2023-02-04,2023,5,0,0
"3945","Brasilia",2023-02-05,2023,6,0,0
"3946","Brasilia",2023-02-06,2023,6,177,0
"3947","Brasilia",2023-02-07,2023,6,111,0
"3948","Brasilia",2023-02-08,2023,6,48,0
"3949","Brasilia",2023-02-09,2023,6,156,0
"3950","Brasilia",2023-02-10,2023,6,39,0
"3951","Brasilia",2023-02-11,2023,6,0,0
"3952","Brasilia",2023-02-12,2023,7,0,0
"3953","Brasilia",2023-02-13,2023,7,90,1
"3954","Brasilia",2023-02-14,2023,7,61,0
"3955","Brasilia",2023-02-15,2023,7,46,0
"3956","Brasilia",2023-02-16,2023,7,357,4
"3957","Brasilia",2023-02-17,2023,7,422,0
"3958","Brasilia",2023-02-18,2023,7,0,0
"3959","Brasilia",2023-02-19,2023,8,0,0
"3960","Brasilia",2023-02-20,2023,8,0,0
"3961","Brasilia",2023-02-21,2023,8,0,0
"3962","Brasilia",2023-02-22,2023,8,0,0
"3963","Brasilia",2023-02-23,2023,8,659,0
"3964","Brasilia",2023-02-24,2023,8,92,0
"3965","Brasilia",2023-02-25,2023,8,0,0
"3966","Brasilia",2023-02-26,2023,9,0,0
"3967","Brasilia",2023-02-27,2023,9,250,0
"3968","Brasilia",2023-02-28,2023,9,116,1
"3969","Brasilia",2023-03-01,2023,9,300,0
"3970","Brasilia",2023-03-02,2023,9,0,0
"3971","Brasilia",2023-03-03,2023,9,423,0
"3972","Brasilia",2023-03-04,2023,9,0,0
"3973","Brasilia",2023-03-05,2023,10,0,0
"3974","Brasilia",2023-03-06,2023,10,0,0
"3975","Brasilia",2023-03-07,2023,10,0,0
"3976","Brasilia",2023-03-08,2023,10,0,0
"3977","Brasilia",2023-03-09,2023,10,0,0
"3978","Brasilia",2023-03-10,2023,10,175,1
"3979","Brasilia",2023-03-11,2023,10,0,0
"3980","Brasilia",2023-03-12,2023,11,0,0
"3981","Brasilia",2023-03-13,2023,11,0,0
"3982","Brasilia",2023-03-14,2023,11,0,0
"3983","Brasilia",2023-03-15,2023,11,0,0
"3984","Brasilia",2023-03-16,2023,11,0,0
"3985","Brasilia",2023-03-17,2023,11,0,0
"3986","Brasilia",2023-03-18,2023,11,0,0
