Fecha,Acumuladas,Amazonas,Antioquia,Arauca,Atlantico,Bogota,Bolivar,Boyaca,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres,Santander,Sucre,Tolima,Valle del Cauca,Vaupes,Vichada,Procedencia desconocida,Barranquilla,Cartagena,Santa Marta,Positivas acumuladas,Negativas acumuladas,Positividad acumulada,Indeterminadas
2022-02-22,19994904,32688,2389517,38938,564475,6986690,183866,307517,307741,51953,72122,143249,381985,50101,679499,798529,8825,142273,13835,299412,119805,364718,188833,250803,4139,16241,212961,22402,918948,300641,334771,1310935,5238,9071,12106,1322377,637014,327266,4658227,15275222,233,61455
2022-02-23,20007633,32688,2390612,38939,564882,6992484,183971,307558,307823,51972,7222,143275,382276,50103,679695,798863,8825,142297,13835,299568,119929,3652,188896,250947,41397,16249,213066,22478,919441,300759,334949,1311569,5238,9071,12107,1322942,63757,327698,4659779,15286387,233,61467
2022-02-24,20021202,32688,2391569,38963,565068,6998277,184136,30762,307908,51979,72293,143368,382534,50103,680263,799246,8825,142346,13835,29973,119985,365884,189004,251156,41428,162648,213156,2251,920206,301002,335074,1312482,5238,9071,12107,1323542,637972,327986,4661540,15298166,233,61496
2022-02-25,20037452,32688,2392429,38986,565455,7003886,184815,307925,307999,51986,72388,143403,38277,50109,680917,800509,8825,142579,13837,29992,120108,366448,189137,251328,41431,162689,213265,22691,921043,301227,335237,1313502,5238,9071,12107,1324253,63864,328611,4663180,15312741,233,61531
2022-02-26,20047225,32688,2393180,39,565547,7008656,184882,307978,308043,51996,72393,143496,382859,5011,681142,80079,8825,142589,13837,30007,120196,366904,189189,25138,41431,16276,213306,22691,921475,301374,335339,1314290,5238,9071,12107,1324558,638894,328941,4664554,15321115,233,61556
2022-02-27,20058545,32688,2393726,39009,565879,7013074,185591,308102,308107,52001,7243,143549,383072,5011,681513,801091,8825,142603,13837,300187,120201,367353,189229,251505,41475,162793,21342,22754,922091,301598,335433,1315093,5238,9071,12107,1325024,639509,329257,4665648,15331321,233,61576
2022-02-28,20073522,32688,2394673,39016,566159,7018772,186072,308166,308184,52027,72562,143637,383401,5011,682009,801708,8826,142844,13838,300308,120277,367698,189275,2517,41482,163,213587,22908,923234,301929,335551,1316113,5238,9071,12107,1325730,639845,329777,4666991,15344923,232,61608
2022-03-01,20083819,32688,2395396,39017,566381,7022536,186433,308201,308258,52034,72572,143661,383605,50118,683028,801925,8826,142868,13838,300509,12039,368032,189332,25192,41506,163071,21366,23066,923596,302038,335653,1316706,5238,9071,12107,1326196,6401,330243,4667850,15354321,232,61648
2022-03-02,20092255,32688,2396302,3903,566636,7025959,186509,308222,308315,52039,72639,143715,383858,50122,683179,802187,8827,142894,13838,30064,120438,368375,189416,252065,41511,163095,213775,23141,923985,302245,335729,1317316,5238,9071,12107,1326581,640053,330515,4668491,15362114,232,6165
2022-03-03,20104122,32749,2397306,39047,56704,7029757,186744,308343,308388,52049,7268,143877,384135,5012,683772,802903,8827,143048,13838,30077,120553,368779,189491,25234,41522,163188,213879,23179,924551,302409,33584,1318110,5238,9071,12107,1327118,640607,330747,4669546,15372903,232,61673
2022-03-04,20116166,32749,2398022,39069,567353,7034223,186921,308397,30846,52176,72744,14393,384515,50125,684048,803135,8827,14306,13838,300913,120729,369495,189571,252506,41541,163262,213972,23265,925475,302691,336053,1319017,5238,9071,12107,1327552,640812,331304,4670475,15383973,232,61718
2022-03-05,20124906,32749,2398602,39072,567555,7037779,187497,30843,308488,5218,72814,144002,384621,50127,684596,80336,8827,14306,13838,301041,120813,369965,189586,252548,41545,163302,213979,23265,925738,302892,336162,1319407,5238,9071,12107,1328072,641055,331523,4671160,15392013,232,61733
2022-03-06,20135087,32782,2399342,39074,567813,7041490,187714,308488,308584,52191,72837,144044,384778,50149,685165,80371,8827,143203,13838,301279,120882,370457,189692,252717,41562,16333,214059,23353,926309,303033,336244,1320076,5238,9071,12107,1328511,64135,331788,4671899,15401425,232,61763
2022-03-07,20147298,32782,2400210,39092,568156,7045619,188493,308548,308688,52201,7292,144145,385188,50149,685661,804019,8827,143223,13838,301414,121003,370681,189806,252927,41566,163369,214213,23411,927231,303333,336331,1320843,5238,9071,12107,1329064,641694,332237,4672497,15412971,232,6183
2022-03-08,20156568,32782,2400752,39118,56831,7048780,189016,308568,308715,52214,72949,144173,385335,50151,686288,80413,8827,143275,13838,301516,121607,371076,189845,253103,41596,163539,214278,23485,927659,303381,336364,1321438,5238,9071,12107,1329651,641922,332471,4673039,15421671,232,61858
2022-03-09,20165343,32782,2401542,39128,568707,7051819,189031,308614,308778,52221,73004,144205,385655,50151,686578,804313,8827,1435,13838,301553,121647,371404,18995,253225,416,16356,214361,23557,928466,303646,336487,1322026,5238,9071,12107,1330106,642063,332583,4673460,15430012,232,61871
2022-03-10,20176977,32782,2402255,39133,569115,7056736,189408,308861,30886,52231,73026,144254,385821,50157,686938,804599,8827,143541,13838,301692,121719,371827,190036,253346,41632,163636,214456,23684,929047,303832,33664,1322789,5238,9071,12107,1330506,642355,332982,4674055,15441033,232,61889
2022-03-11,20188007,32782,2402956,39155,569657,7060510,18989,308913,308912,52245,73098,144335,386044,50159,687432,8048,8827,1436,13838,301824,121845,372162,190107,253579,41636,163748,214537,23755,929892,303916,336803,1323437,5238,9071,12107,1331013,642708,333476,4674552,15451550,232,61905
2022-03-12,20195127,32782,2403339,39161,569719,7063592,189923,308935,308977,52255,73137,144356,386152,50159,687588,804965,8827,143606,13838,302024,121864,372873,190121,253639,41636,163768,214582,23755,930281,304151,336895,1324027,5238,9071,12107,1331234,642864,333686,4674898,15458320,231,61909
2022-03-13,20205161,3282,2404066,39163,570053,7067116,190428,30897,309044,52256,73147,14439,386171,50162,687902,80534,8827,143643,13838,302158,121914,373096,190191,253763,4167,163778,214649,23858,930903,304189,336985,1324696,5238,9071,12107,1332517,643065,333977,4675280,15467936,231,61945
2022-03-14,20216215,32821,2404940,3918,570396,7071448,190689,309029,309138,52286,73223,144553,38631,50162,688128,805578,8827,143696,13838,302275,122041,373344,190268,253952,41679,163807,214771,23927,931648,304489,337067,1325563,5238,9071,12107,1333166,643275,334285,4675671,15478578,231,61966
2022-03-15,20226061,32821,2405414,3918,570614,7075073,190864,309033,309157,52286,7325,144687,386615,50162,688504,805715,8827,143732,13839,302328,122528,373935,190291,254194,41725,163927,214838,24049,932053,3047,337151,1326163,5238,9071,12107,1333908,643713,334369,4676084,15488001,231,61976
2022-03-16,20234462,32821,2406108,39189,570909,7078067,191037,309073,309197,52286,73346,144895,386894,50164,688738,80593,8827,143965,13839,302413,122594,374293,190349,254357,41729,164006,214922,24101,93238,304755,337236,1326662,5238,9071,12107,1334404,644043,334517,4676405,15496068,231,61989
2022-03-17,20244569,32836,2406774,39204,57115,7081987,191191,309116,309268,52295,73378,144986,387105,50169,689027,806174,8827,144264,13839,302594,122645,374821,190364,254506,41753,164133,214997,24215,933023,304895,337355,1327545,5238,9071,12107,1334710,644214,334793,4676815,15505759,231,61995
2022-03-18,20254815,32837,2407313,39239,571405,7082221,191631,309161,309347,52306,73431,145161,387275,50169,689292,810238,8853,14433,13839,302699,122783,375158,190372,254635,41778,164154,215078,24238,93355,305149,337491,1328344,5238,9071,12107,1335124,644611,335187,4677265,15515522,231,62028
2022-03-19,20261857,32837,2407775,39241,571478,7085344,191779,309206,309389,52312,73447,145208,387296,5017,689573,810873,8853,144331,13839,302763,122784,37531,190504,254694,41783,164198,215094,24267,933921,305289,337574,1328753,5238,9071,1211,1335430,644772,335351,4677619,15522198,231,6204
2022-03-20,20270251,32859,2408289,39253,571875,7084333,192116,309255,30947,52322,73471,145289,387476,50182,689998,81573,8852,144351,13839,30286,122906,375749,190647,254829,41818,164212,215189,24354,934383,305305,33764,1329380,5238,9071,12111,1335713,644185,335701,4677801,15530384,231,62066
2022-03-21,20280670,32859,2409011,39254,572101,7088260,19242,309324,309528,52331,73572,145371,387737,50182,690329,816071,8853,144404,13839,302971,12296,375883,190726,254954,41818,164295,215267,24404,935095,305808,337802,1330191,5238,9071,12111,1336129,644375,336126,4678236,15540353,231,62081
2022-03-22,20284801,32859,2409306,39254,572264,7089959,192759,309336,309541,52335,73582,145373,387737,50182,690401,81622,8853,144404,1384,30299,123035,375884,190735,254995,4184,164359,21527,24404,935301,305809,337842,1330421,5238,9071,12111,1336384,644526,336381,4678394,15544307,231,621
2022-03-23,20292509,32859,2409800,39262,5724,7092633,19276,309341,309581,52385,73603,145612,388178,50189,690775,816277,8853,144428,1384,303085,122826,376252,190761,255295,41845,164373,215327,24508,935618,305876,337898,1330898,5238,9071,12111,1337179,644768,336804,4678742,15551645,231,62122
2022-03-24,20299936,32867,2410526,39262,572678,7095633,19276,30939,309628,52396,73654,145397,388275,50196,6911,816431,8853,144434,1384,303135,122878,3767,190915,255415,41862,164472,215363,24553,936047,306003,337982,1331385,5238,9071,12111,1337637,644905,336944,4678898,15558901,230,62137
2022-03-25,20310229,32867,2411432,39264,573083,7099972,193103,309424,309708,52422,73685,14435,388493,50198,691456,816689,8853,144683,1384,303336,12301,3771,190993,255602,41871,164517,215438,2466,936647,306155,338131,1331690,5238,9071,12111,1338340,645534,337263,4678934,15569138,230,62157
2022-03-26,20315001,32867,2411667,39264,573092,7101461,193103,309443,309753,52426,73684,144855,388594,50202,691513,816877,8853,144713,1384,303365,123009,377435,190974,255626,41866,164521,215443,24668,936948,3063,338184,1332292,5238,9071,12111,1338586,645575,337582,4679238,15573597,230,62166
2022-03-27,20324804,32867,2412156,39279,573357,7105165,193399,30949,309809,52438,73728,144991,388625,50203,69277,817024,8853,144833,13842,303454,123062,377667,191024,255819,41908,16457,215547,2477,93729,306347,338303,1332960,5238,9071,12111,1338922,645814,338098,4679532,15583058,230,62214
2022-03-28,20334573,32867,2412827,3928,57365,7108600,193972,309535,309909,5245,73748,145058,388677,50203,693099,817308,8853,144871,13842,30356,12315,377782,191042,255975,41918,16459,215631,24854,938353,306519,338419,1333617,5238,9071,12111,1339379,646044,338571,4679812,15592506,230,62255
2022-03-29,20342490,32867,2413358,39289,573819,7112289,194032,309548,309942,52469,73769,145073,388792,50205,693253,817389,8853,144873,13843,303601,1232,378048,191094,256162,41925,164712,215709,24925,938902,306691,338486,1334199,5238,9071,12111,1339542,64622,338991,4680087,15600132,230,62271
2022-03-30,20349774,32881,2414096,39289,573867,7114916,194165,309586,309979,52473,73858,145115,38934,50206,693558,817495,8853,14498,13843,30367,123278,378319,191134,256391,4193,164757,215798,24982,939209,306799,33856,1334580,5238,9071,12111,1339776,646427,339244,4680282,15607213,230,62279
2022-03-31,20358757,32881,2414889,39302,573878,7118610,194382,309619,310046,52484,73878,145157,389421,50207,693743,818672,8853,145012,13843,303744,123282,378584,191168,256518,41972,164819,215882,25005,939489,306976,338708,1335208,5238,9071,12111,1340107,646742,339256,4680737,15615731,230,62289
2022-04-01,20364412,32896,2415869,39304,574039,7125191,194832,309688,31014,5249,73897,137716,389713,50209,694147,818986,8853,145212,13843,30393,123285,378881,191274,256685,41972,164835,215961,25077,940313,307187,338861,1335364,5238,9071,12111,1340618,64724,339484,4680976,15622898,230,60538
2022-04-02,20366613,32896,2415980,39305,574049,7125877,194832,309696,31014,52501,73901,145157,389717,50209,694206,81905,8853,145213,13843,303973,123308,379048,191275,256713,41972,164835,215962,25077,940483,307311,338893,1335534,5238,9071,4492,1340709,647365,339929,4681011,15625084,230,60518
2022-04-03,20374659,32896,2416633,3931,574387,7128585,195251,309709,310234,52504,73924,145157,389879,50209,694512,819191,8853,145324,13843,304052,123349,379088,191322,256864,4202,164897,215999,25142,940737,307373,338956,1336199,5238,9071,4515,1341167,647868,340401,4681244,15632862,230,60553
2022-04-04,20383486,32896,2417160,39312,574811,7132608,195427,30977,310332,52516,73961,145157,389976,50209,694659,819354,8853,145361,13844,304126,123476,379441,19134,257041,4202,164971,216096,25142,941199,307534,33909,1336882,5238,9071,4621,1341463,647995,340534,4681496,15641391,230,60599
2022-04-05,20393810,32896,2417828,39312,574969,7135208,195868,30978,31038,52524,74014,145757,391052,50209,695016,819398,8853,145394,13844,304194,123561,379597,191377,257208,42033,165017,216156,25181,941532,307882,339218,1337407,5238,9071,588,1341958,648251,340747,4681731,15650994,230,61085
2022-04-06,20407563,32896,2418819,39328,575011,7138122,195887,309813,310427,52527,74042,145491,391518,50209,695054,81949,8853,145426,13844,304256,123606,37972,191419,257327,42045,165066,216239,25188,941894,30793,339338,1338571,5238,9071,12111,1342556,648357,340874,4682166,15662928,229,62469
2022-04-07,20417033,32896,2419227,39331,575468,7142009,196125,309841,310507,52532,74071,145574,392045,50209,695184,8197,8853,145641,13844,304344,123698,380007,191466,257444,42069,165147,216305,25374,942242,308075,339404,1339121,5238,9071,12111,1343153,648629,341078,4682412,15672138,229,62483
2022-04-08,20427533,32903,2419986,39333,57571,7145924,196424,309875,31054,5255,74114,145597,392132,50209,695477,819935,8854,145805,13845,30454,12391,381253,191483,257521,4208,165193,216361,254,942966,30822,339562,1339607,5238,9071,12111,1343625,648791,341388,4682674,15682330,229,62529
2022-04-09,20433919,32903,2420358,39336,575767,7148758,19666,309895,310561,52554,74138,145644,392135,50209,695741,820089,8854,145806,13845,304549,124043,381538,191567,257601,42101,165203,216385,25437,94326,308342,339631,1340103,5238,9071,12111,1344022,648935,341529,4682812,15688571,229,62536
2022-04-10,20442293,3293,2420985,39346,575989,7152106,196847,30992,310638,52555,74153,145714,392787,50209,695845,820202,8854,14582,13845,304651,124154,381678,191588,257705,42128,165219,216418,25462,943761,308636,339742,1340539,5238,9071,12111,1344534,649203,34171,4683047,15696654,229,62592
2022-04-11,20451510,3293,2421792,39346,576261,7155212,197412,309953,310689,52575,74199,145785,393066,50209,696178,820406,8854,145866,13845,30474,124411,381773,191714,257889,42137,165245,216491,25502,94436,308816,339854,1341299,5238,9071,12111,1345058,649386,341837,4683272,15705614,229,62624
2022-04-12,20460196,32972,2422301,39358,576411,7157579,197532,309956,310707,52577,74218,145863,39345,50209,698002,820521,8854,14589,13845,304808,125041,381903,191703,258026,42203,165343,216557,25535,944665,308979,339959,1341796,5238,9071,12111,1345485,649585,341943,4683464,15714101,229,62631
2022-04-13,20466328,32972,2422928,39358,576681,7159787,197532,309981,310748,52577,74225,145866,39372,50212,698046,820587,8854,146071,13845,304882,125122,382024,191732,258115,42206,165359,216623,25615,94488,309119,340033,1342234,5238,9071,12111,1346029,649808,342137,4683608,15720071,229,62649
2022-04-14,20474291,32972,2423515,39374,576969,7162662,197852,310026,310785,52584,7423,145972,394194,50213,698229,820743,8855,146078,13845,304931,125567,382294,191785,258236,42217,165395,216721,25642,945269,309145,340098,1342808,5238,9071,12111,1346451,650032,342182,4683816,15727820,229,62655
2022-04-15,20479295,32972,2423871,39375,577136,7164587,197943,310041,310902,5259,74256,146002,394211,50213,698351,820868,8857,146136,13845,304954,125617,382384,191798,258251,42226,165534,21675,25642,945658,309166,340135,1343344,5238,9071,12111,1346694,650144,342422,4683936,15732688,229,62671
2022-04-16,20482728,32972,2423972,39375,577169,7166146,198313,310058,310929,52594,74258,146049,394212,50213,698523,820963,8857,146136,13845,304977,125644,382415,191803,258291,42228,165538,216757,25642,945764,30945,340185,1343579,5238,9071,12111,1346764,650234,342453,4684007,15736022,229,62699
2022-04-17,20483749,32972,2424137,39375,577169,7166579,198313,310066,310943,52594,74259,146055,394212,50213,698523,821048,8857,146136,13845,304986,125644,382416,191804,258294,42228,165538,216776,25642,945812,309452,340185,1343731,5238,9071,12111,1346812,650259,342454,4684044,15737005,229,627
2022-04-18,20488669,32972,2424501,39376,577467,7168661,198335,310095,310958,52594,74316,146112,394212,50213,698547,821087,8857,146136,13845,305051,125795,382457,191819,258403,42233,165546,216819,25659,946083,309452,340262,1344197,5238,9071,12111,1347192,650392,342605,4684145,15741810,229,62714
